DP;DPNOM;DPMP;MPIO;year;total
23;Córdoba;23189;Ciénaga de Oro;2020;70326 
23;Córdoba;23300;Cotorra;2020;15553 
23;Córdoba;23350;La Apartada;2020;16576 
23;Córdoba;23417;Lorica;2020;121793 
23;Córdoba;23419;Los Córdobas;2020;27466 
23;Córdoba;23464;Momil;2020;15357 
23;Córdoba;23466;Montelíbano(1)(3);2020;90450 
23;Córdoba;23500;Moñitos;2020;29512 
23;Córdoba;23555;Planeta Rica;2020;69708 
23;Córdoba;23570;Pueblo Nuevo;2020;42446 
23;Córdoba;23574;Puerto Escondido;2020;33670 
23;Córdoba;23580;Puerto Libertador;2020;55622 
23;Córdoba;23586;Purísima;2020;15201 
23;Córdoba;23660;Sahagún;2020;90494 
23;Córdoba;23670;San Andrés Sotavento (1) (3);2020;48404 
23;Córdoba;23672;San Antero;2020;34196 
23;Córdoba;23675;San Bernardo del Viento;2020;36512 
23;Córdoba;23678;San Carlos;2020;28957 
23;Córdoba;23682;San José de Uré(1);2020;11934 
23;Córdoba;23686;San Pelayo;2020;45816 
23;Córdoba;23807;Tierralta;2020;112206 
23;Córdoba;23815;Tuchín (1);2020;42255 
23;Córdoba;23855;Valencia;2020;47869 
25;Cundinamarca;25001;Agua de Dios;2020;10534 
25;Cundinamarca;25019;Albán;2020;5957 
25;Cundinamarca;25035;Anapoima;2020;14331 
25;Cundinamarca;25040;Anolaima;2020;11788 
25;Cundinamarca;25053;Arbeláez;2020;12479 
25;Cundinamarca;25086;Beltrán;2020;2353 
25;Cundinamarca;25095;Bituima;2020;2444 
25;Cundinamarca;25099;Bojacá;2020;13061 
25;Cundinamarca;25120;Cabrera;2020;4388 
25;Cundinamarca;25123;Cachipay;2020;9714 
25;Cundinamarca;25126;Cajicá;2020;62713 
25;Cundinamarca;25148;Caparrapí;2020;16746 
25;Cundinamarca;25151;Caqueza;2020;17492 
25;Cundinamarca;25154;Carmen de Carupa;2020;9555 
25;Cundinamarca;25168;Chaguaní;2020;3945 
25;Cundinamarca;25175;Chía;2020;141917 
25;Cundinamarca;25178;Chipaque;2020;8401 
25;Cundinamarca;25181;Choachí;2020;10416 
25;Cundinamarca;25183;Chocontá;2020;28639 
25;Cundinamarca;25200;Cogua;2020;24522 
25;Cundinamarca;25214;Cota;2020;27496 
25;Cundinamarca;25224;Cucunubá;2020;7657 
25;Cundinamarca;25245;El Colegio;2020;22335 
25;Cundinamarca;25258;El Peñón;2020;4755 
25;Cundinamarca;25260;El Rosal;2020;19253 
25;Cundinamarca;25269;Facatativá;2020;144149 
25;Cundinamarca;25279;Fomeque;2020;12224 
25;Cundinamarca;25281;Fosca;2020;8088 
25;Cundinamarca;25286;Funza;2020;82321 
25;Cundinamarca;25288;Fúquene;2020;5900 
25;Cundinamarca;25290;Fusagasugá;2020;147631 
25;Cundinamarca;25293;Gachala;2020;5652 
25;Cundinamarca;25295;Gachancipá;2020;16457 
25;Cundinamarca;25297;Gachetá;2020;11454 
25;Cundinamarca;25299;Gama;2020;4081 
25;Cundinamarca;25307;Girardot;2020;107796 
25;Cundinamarca;25312;Granada;2020;9628 
25;Cundinamarca;25317;Guachetá;2020;11323 
25;Cundinamarca;25320;Guaduas;2020;41838 
25;Cundinamarca;25322;Guasca;2020;15967 
25;Cundinamarca;25324;Guataquí;2020;2733 
25;Cundinamarca;25326;Guatavita;2020;6982 
25;Cundinamarca;25328;Guayabal de Siquima;2020;3679 
25;Cundinamarca;25335;Guayabetal;2020;5027 
25;Cundinamarca;25339;Gutiérrez;2020;4456 
25;Cundinamarca;25368;Jerusalén;2020;2658 
25;Cundinamarca;25372;Junín;2020;8750 
25;Cundinamarca;25377;La Calera;2020;29235 
25;Cundinamarca;25386;La Mesa;2020;33718 
25;Cundinamarca;25394;La Palma;2020;11198 
25;Cundinamarca;25398;La Peña;2020;7058 
25;Cundinamarca;25402;La Vega;2020;14643 
25;Cundinamarca;25407;Lenguazaque;2020;10458 
25;Cundinamarca;25426;Macheta;2020;6072 
25;Cundinamarca;25430;Madrid;2020;85090 
25;Cundinamarca;25436;Manta;2020;4812 
25;Cundinamarca;25438;Medina;2020;10225 
25;Cundinamarca;25473;Mosquera;2020;93461 
25;Cundinamarca;25483;Nariño;2020;2283 
25;Cundinamarca;25486;Nemocón;2020;14575 
25;Cundinamarca;25488;Nilo;2020;20872 
25;Cundinamarca;25489;Nimaima;2020;7352 
25;Cundinamarca;25491;Nocaima;2020;8263 
25;Cundinamarca;25506;Venecia;2020;4097 
25;Cundinamarca;25513;Pacho;2020;28159 
25;Cundinamarca;25518;Paime;2020;4091 
25;Cundinamarca;25524;Pandi;2020;5744 
25;Cundinamarca;25530;Paratebueno;2020;7861 
25;Cundinamarca;25535;Pasca;2020;12669 
25;Cundinamarca;25572;Puerto Salgar;2020;20318 
25;Cundinamarca;25580;Pulí;2020;3044 
25;Cundinamarca;25592;Quebradanegra;2020;4774 
25;Cundinamarca;25594;Quetame;2020;7395 
25;Cundinamarca;25596;Quipile;2020;8138 
25;Cundinamarca;25599;Apulo;2020;7813 
25;Cundinamarca;25612;Ricaurte;2020;10110 
25;Cundinamarca;25645;San Antonio del Tequendama;2020;13397 
25;Cundinamarca;25649;San Bernardo;2020;10834 
25;Cundinamarca;25653;San Cayetano;2020;5358 
25;Cundinamarca;25658;San Francisco;2020;10289 
25;Cundinamarca;25662;San Juan de Río Seco;2020;9680 
25;Cundinamarca;25718;Sasaima;2020;10912 
25;Cundinamarca;25736;Sesquilé;2020;16484 
25;Cundinamarca;25740;Sibaté;2020;41975 
25;Cundinamarca;25743;Silvania;2020;22083 
25;Cundinamarca;25745;Simijaca;2020;14195 
25;Cundinamarca;25754;Soacha;2020;567546 
25;Cundinamarca;25758;Sopó;2020;29714 
25;Cundinamarca;25769;Subachoque;2020;17712 
25;Cundinamarca;25772;Suesca;2020;19113 
25;Cundinamarca;25777;Supatá;2020;5037 
25;Cundinamarca;25779;Susa;2020;13804 
25;Cundinamarca;25781;Sutatausa;2020;5964 
25;Cundinamarca;25785;Tabio;2020;30419 
25;Cundinamarca;25793;Tausa;2020;9287 
25;Cundinamarca;25797;Tena;2020;9638 
25;Cundinamarca;25799;Tenjo;2020;20371 
25;Cundinamarca;25805;Tibacuy;2020;4827 
25;Cundinamarca;25807;Tibirita;2020;2939 
25;Cundinamarca;25815;Tocaima;2020;18885 
25;Cundinamarca;25817;Tocancipá;2020;36344 
25;Cundinamarca;25823;Topaipí;2020;4462 
25;Cundinamarca;25839;Ubalá;2020;10071 
25;Cundinamarca;25841;Ubaque;2020;5804 
25;Cundinamarca;25843;Villa de San Diego de Ubate;2020;39728 
25;Cundinamarca;25845;Une;2020;9794 
25;Cundinamarca;25851;Útica;2020;5050 
25;Cundinamarca;25862;Vergara;2020;7746 
25;Cundinamarca;25867;Vianí;2020;4253 
25;Cundinamarca;25871;Villagómez;2020;2167 
25;Cundinamarca;25873;Villapinzón;2020;21380 
25;Cundinamarca;25875;Villeta;2020;25741 
25;Cundinamarca;25878;Viotá;2020;13304 
25;Cundinamarca;25885;Yacopí;2020;17204 
25;Cundinamarca;25898;Zipacón;2020;5862 
25;Cundinamarca;25899;Zipaquirá;2020;132419 
27;Chocó;27001;Quibdó;2020;116299 
27;Chocó;27006;Acandí;2020;9160 
27;Chocó;27025;Alto Baudo;2020;41785 
27;Chocó;27050;Atrato;2020;11337 
27;Chocó;27073;Bagadó;2020;7844 
27;Chocó;27075;Bahía Solano;2020;9450 
27;Chocó;27077;Bajo Baudó;2020;17948 
27;Chocó;27099;Bojaya;2020;10135 
27;Chocó;27135;El Cantón del San Pablo;2020;9011 
27;Chocó;27150;Carmen del Darien;2020;5603 
27;Chocó;27160;Cértegui;2020;10274 
27;Chocó;27205;Condoto;2020;15502 
27;Chocó;27245;El Carmen de Atrato;2020;15264 
27;Chocó;27250;El Litoral del San Juan;2020;17265 
27;Chocó;27361;Istmina;2020;26133 
27;Chocó;27372;Juradó;2020;3188 
27;Chocó;27413;Lloró;2020;11637 
27;Chocó;27425;Medio Atrato;2020;34617 
27;Chocó;27430;Medio Baudó;2020;14551 
27;Chocó;27450;Medio San Juan;2020;18268 
27;Chocó;27491;Nóvita;2020;7960 
27;Chocó;27495;Nuquí;2020;9068 
27;Chocó;27580;Río Iro;2020;10580 
27;Chocó;27600;Río Quito;2020;9512 
27;Chocó;27615;Riosucio(2);2020;29103 
27;Chocó;27660;San José del Palmar;2020;4689 
27;Chocó;27745;Sipí;2020;4336 
27;Chocó;27787;Tadó;2020;19233 
27;Chocó;27800;Unguía;2020;15367 
27;Chocó;27810;Unión Panamericana;2020;10386 
41;Huila;41001;Neiva;2020;350388 
41;Huila;41006;Acevedo;2020;36658 
41;Huila;41013;Agrado;2020;9331 
41;Huila;41016;Aipe;2020;29965 
41;Huila;41020;Algeciras;2020;24761 
41;Huila;41026;Altamira;2020;4704 
41;Huila;41078;Baraya;2020;9777 
41;Huila;41132;Campoalegre;2020;35074 
41;Huila;41206;Colombia;2020;13020 
41;Huila;41244;Elías;2020;4274 
41;Huila;41298;Garzón;2020;98383 
41;Huila;41306;Gigante;2020;36053 
41;Huila;41319;Guadalupe;2020;23285 
41;Huila;41349;Hobo;2020;7060 
41;Huila;41357;Iquira;2020;13823 
41;Huila;41359;Isnos;2020;28886 
41;Huila;41378;La Argentina;2020;15327 
41;Huila;41396;La Plata;2020;68395 
41;Huila;41483;Nátaga;2020;6596 
41;Huila;41503;Oporapa;2020;15173 
41;Huila;41518;Paicol;2020;5779 
41;Huila;41524;Palermo;2020;35583 
41;Huila;41530;Palestina;2020;12195 
41;Huila;41548;Pital;2020;14097 
41;Huila;41551;Pitalito;2020;138245 
41;Huila;41615;Rivera;2020;19743 
41;Huila;41660;Saladoblanco;2020;12045 
41;Huila;41668;San Agustín;2020;34431 
41;Huila;41676;Santa María;2020;11846 
41;Huila;41770;Suaza;2020;21680 
41;Huila;41791;Tarqui;2020;18439 
41;Huila;41797;Tesalia;2020;9400 
41;Huila;41799;Tello;2020;14629 
41;Huila;41801;Teruel;2020;8960 
41;Huila;41807;Timaná;2020;20507 
41;Huila;41872;Villavieja;2020;7308 
41;Huila;41885;Yaguará;2020;9523 
44;La Guajira;44001;Riohacha;2020;304925 
44;La Guajira;44035;Albania;2020;28870 
44;La Guajira;44078;Barrancas;2020;38232 
44;La Guajira;44090;Dibulla;2020;39069 
44;La Guajira;44098;Distracción;2020;17404 
44;La Guajira;44110;El Molino;2020;9203 
44;La Guajira;44279;Fonseca;2020;35611 
44;La Guajira;44378;Hatonuevo;2020;29613 
44;La Guajira;44420;La Jagua del Pilar;2020;3368 
44;La Guajira;44430;Maicao;2020;168658 
44;La Guajira;44560;Manaure;2020;124619 
44;La Guajira;44650;San Juan del Cesar;2020;40069 
44;La Guajira;44847;Uribia;2020;205051 
44;La Guajira;44855;Urumita;2020;20035 
44;La Guajira;44874;Villanueva;2020;28944 
47;Magdalena;47001;Santa Marta;2020;524202 
47;Magdalena;47030;Algarrobo;2020;13043 
47;Magdalena;47053;Aracataca;2020;41872 
47;Magdalena;47058;Ariguaní;2020;32758 
47;Magdalena;47161;Cerro San Antonio;2020;7656 
47;Magdalena;47170;Chivolo;2020;15714 
47;Magdalena;47189;Ciénaga;2020;105820 
47;Magdalena;47205;Concordia;2020;9208 
47;Magdalena;47245;El Banco;2020;56255 
47;Magdalena;47258;El Piñon;2020;16709 
47;Magdalena;47268;El Retén;2020;22324 
47;Magdalena;47288;Fundación;2020;57677 
47;Magdalena;47318;Guamal;2020;28541 
47;Magdalena;47460;Nueva Granada;2020;22121 
47;Magdalena;47541;Pedraza;2020;8137 
47;Magdalena;47545;Pijiño del Carmen;2020;16880 
47;Magdalena;47551;Pivijay;2020;33047 
47;Magdalena;47555;Plato;2020;62904 
47;Magdalena;47570;Puebloviejo;2020;33720 
47;Magdalena;47605;Remolino;2020;7882 
47;Magdalena;47660;Sabanas de San Angel;2020;18116 
47;Magdalena;47675;Salamina;2020;6560 
47;Magdalena;47692;San Sebastián de Buenavista;2020;17630 
47;Magdalena;47703;San Zenón;2020;9229 
47;Magdalena;47707;Santa Ana;2020;27615 
47;Magdalena;47720;Santa Bárbara de Pinto;2020;13481 
47;Magdalena;47745;Sitionuevo;2020;33440 
47;Magdalena;47798;Tenerife;2020;12204 
47;Magdalena;47960;Zapayán;2020;8974 
47;Magdalena;47980;Zona Bananera;2020;62806 
50;Meta;50001;Villavicencio;2020;538523 
50;Meta;50006;Acacías;2020;76873 
50;Meta;50110;Barranca de Upía;2020;4342 
50;Meta;50124;Cabuyaro;2020;4177 
50;Meta;50150;Castilla la Nueva;2020;11112 
50;Meta;50223;Cubarral;2020;6341 
50;Meta;50226;Cumaral;2020;18619 
50;Meta;50245;El Calvario;2020;2209 
50;Meta;50251;El Castillo;2020;6068 
50;Meta;50270;El Dorado;2020;3462 
50;Meta;50287;Fuente de Oro;2020;14361 
50;Meta;50313;Granada;2020;68446 
50;Meta;50318;Guamal;2020;9542 
50;Meta;50325;Mapiripán;2020;19435 
50;Meta;50330;Mesetas;2020;11589 
50;Meta;50350;La Macarena;2020;37804 
50;Meta;50370;Uribe;2020;18129 
50;Meta;50400;Lejanías;2020;9229 
50;Meta;50450;Puerto Concordia;2020;23708 
50;Meta;50568;Puerto Gaitán;2020;19113 
50;Meta;50573;Puerto López;2020;35499 
50;Meta;50577;Puerto Lleras;2020;9264 
50;Meta;50590;Puerto Rico;2020;19016 
50;Meta;50606;Restrepo;2020;10715 
50;Meta;50680;San Carlos de Guaroa;2020;11474 
50;Meta;50683;San Juan de Arama;2020;8657 
50;Meta;50686;San Juanito;2020;2292 
50;Meta;50689;San Martín;2020;26197 
50;Meta;50711;Vistahermosa;2020;27671 
52;Nariño;52001;Pasto;2020;464967 
52;Nariño;52019;Albán;2020;23541 
52;Nariño;52022;Aldana;2020;5685 
52;Nariño;52036;Ancuyá;2020;6244 
52;Nariño;52051;Arboleda;2020;7586 
52;Nariño;52079;Barbacoas;2020;42193 
52;Nariño;52083;Belén;2020;7970 
52;Nariño;52110;Buesaco;2020;26505 
52;Nariño;52203;Colón;2020;10296 
52;Nariño;52207;Consaca;2020;8887 
52;Nariño;52210;Contadero;2020;7080 
52;Nariño;52215;Córdoba;2020;14131 
52;Nariño;52224;Cuaspud;2020;8810 
52;Nariño;52227;Cumbal;2020;41205 
52;Nariño;52233;Cumbitara;2020;17550 
52;Nariño;52240;Chachagüí;2020;14202 
52;Nariño;52250;El Charco;2020;44035 
52;Nariño;52254;El Peñol;2020;6311 
52;Nariño;52256;El Rosario;2020;9536 
52;Nariño;52258;El Tablón de Gómez;2020;12111 
52;Nariño;52260;El Tambo;2020;11344 
52;Nariño;52287;Funes;2020;6239 
52;Nariño;52317;Guachucal;2020;14979 
52;Nariño;52320;Guaitarilla;2020;11156 
52;Nariño;52323;Gualmatán;2020;5788 
52;Nariño;52352;Iles;2020;9116 
52;Nariño;52354;Imués;2020;5664 
52;Nariño;52356;Ipiales;2020;154767 
52;Nariño;52378;La Cruz;2020;18313 
52;Nariño;52381;La Florida;2020;9203 
52;Nariño;52385;La Llanada;2020;5397 
52;Nariño;52390;La Tola;2020;15436 
52;Nariño;52399;La Unión;2020;25048 
52;Nariño;52405;Leiva;2020;14878 
52;Nariño;52411;Linares;2020;9183 
52;Nariño;52418;Los Andes;2020;21238 
52;Nariño;52427;Magüi;2020;26146 
52;Nariño;52435;Mallama;2020;7052 
52;Nariño;52473;Mosquera;2020;18840 
52;Nariño;52480;Nariño;2020;5202 
52;Nariño;52490;Olaya Herrera;2020;33132 
52;Nariño;52506;Ospina;2020;8890 
52;Nariño;52520;Francisco Pizarro;2020;17455 
52;Nariño;52540;Policarpa;2020;18408 
52;Nariño;52560;Potosí;2020;11591 
52;Nariño;52565;Providencia;2020;13998 
52;Nariño;52573;Puerres;2020;8034 
52;Nariño;52585;Pupiales;2020;19735 
52;Nariño;52612;Ricaurte;2020;20784 
52;Nariño;52621;Roberto Payán;2020;26163 
52;Nariño;52678;Samaniego;2020;49085 
52;Nariño;52683;Sandoná;2020;25767 
52;Nariño;52685;San Bernardo;2020;22074 
52;Nariño;52687;San Lorenzo;2020;20535 
52;Nariño;52693;San Pablo;2020;16994 
52;Nariño;52694;San Pedro de Cartago;2020;7724 
52;Nariño;52696;Santa Bárbara;2020;14408 
52;Nariño;52699;Santacruz;2020;32832 
52;Nariño;52720;Sapuyes;2020;5777 
52;Nariño;52786;Taminango;2020;22338 
52;Nariño;52788;Tangua;2020;8999 
52;Nariño;52835;San Andres de Tumaco;2020;221469 
52;Nariño;52838;Túquerres;2020;40038 
52;Nariño;52885;Yacuanquer;2020;11413 
54;Norte de Santander;54001;Cúcuta;2020;680568 
54;Norte de Santander;54003;Abrego;2020;39805 
54;Norte de Santander;54051;Arboledas;2020;8913 
54;Norte de Santander;54099;Bochalema;2020;7184 
54;Norte de Santander;54109;Bucarasica;2020;4559 
54;Norte de Santander;54125;Cácota;2020;1656 
54;Norte de Santander;54128;Cachirá;2020;11170 
54;Norte de Santander;54172;Chinácota;2020;17173 
54;Norte de Santander;54174;Chitagá;2020;10463 
54;Norte de Santander;54206;Convención;2020;12239 
54;Norte de Santander;54223;Cucutilla;2020;7363 
54;Norte de Santander;54239;Durania;2020;3637 
54;Norte de Santander;54245;El Carmen;2020;12933 
54;Norte de Santander;54250;El Tarra;2020;11075 
54;Norte de Santander;54261;El Zulia;2020;24186 
54;Norte de Santander;54313;Gramalote;2020;5240 
54;Norte de Santander;54344;Hacarí;2020;11006 
54;Norte de Santander;54347;Herrán;2020;3828 
54;Norte de Santander;54377;Labateca;2020;5926 
54;Norte de Santander;54385;La Esperanza;2020;12609 
54;Norte de Santander;54398;La Playa;2020;8567 
54;Norte de Santander;54405;Los Patios;2020;81115 
54;Norte de Santander;54418;Lourdes;2020;3347 
54;Norte de Santander;54480;Mutiscua;2020;3693 
54;Norte de Santander;54498;Ocaña;2020;101820 
54;Norte de Santander;54518;Pamplona;2020;59334 
54;Norte de Santander;54520;Pamplonita;2020;4996 
54;Norte de Santander;54553;Puerto Santander;2020;11092 
54;Norte de Santander;54599;Ragonvalia;2020;6916 
54;Norte de Santander;54660;Salazar;2020;8806 
54;Norte de Santander;54670;San Calixto;2020;14146 
54;Norte de Santander;54673;San Cayetano;2020;5971 
54;Norte de Santander;54680;Santiago;2020;2901 
54;Norte de Santander;54720;Sardinata;2020;22570 
54;Norte de Santander;54743;Silos;2020;4050 
54;Norte de Santander;54800;Teorama;2020;23864 
54;Norte de Santander;54810;Tibú;2020;37455 
54;Norte de Santander;54820;Toledo;2020;17290 
54;Norte de Santander;54871;Villa Caro;2020;5249 
54;Norte de Santander;54874;Villa del Rosario;2020;99122 
63;Quindio;63001;Armenia;2020;304216 
63;Quindio;63111;Buenavista;2020;2700 
63;Quindio;63130;Calarca;2020;79574 
63;Quindio;63190;Circasia;2020;31185 
63;Quindio;63212;Córdoba;2020;5223 
63;Quindio;63272;Filandia;2020;13669 
63;Quindio;63302;Génova;2020;7216 
63;Quindio;63401;La Tebaida;2020;47432 
63;Quindio;63470;Montenegro;2020;41990 
63;Quindio;63548;Pijao;2020;5893 
63;Quindio;63594;Quimbaya;2020;35352 
63;Quindio;63690;Salento;2020;7102 
66;Risaralda;66001;Pereira;2020;481080 
66;Risaralda;66045;Apía;2020;19727 
66;Risaralda;66075;Balboa;2020;6333 
66;Risaralda;66088;Belén de Umbría;2020;27730 
66;Risaralda;66170;Dosquebradas;2020;208647 
66;Risaralda;66318;Guática;2020;15091 
66;Risaralda;66383;La Celia;2020;8504 
66;Risaralda;66400;La Virginia;2020;32406 
66;Risaralda;66440;Marsella;2020;24333 
66;Risaralda;66456;Mistrató;2020;16907 
66;Risaralda;66572;Pueblo Rico;2020;14195 
66;Risaralda;66594;Quinchía;2020;34075 
66;Risaralda;66682;Santa Rosa de Cabal;2020;73239 
66;Risaralda;66687;Santuario;2020;15906 
68;Santander;68001;Bucaramanga;2020;528480 
68;Santander;68013;Aguada;2020;1729 
68;Santander;68020;Albania;2020;5419 
68;Santander;68051;Aratoca;2020;8257 
68;Santander;68077;Barbosa;2020;29817 
68;Santander;68079;Barichara;2020;6959 
68;Santander;68081;Barrancabermeja;2020;191144 
68;Santander;68092;Betulia;2020;4987 
68;Santander;68101;Bolívar;2020;11650 
68;Santander;68121;Cabrera;2020;2492 
68;Santander;68132;California;2020;2078 
68;Santander;68147;Capitanejo;2020;5324 
68;Santander;68152;Carcasí;2020;4907 
68;Santander;68160;Cepitá;2020;1791 
68;Santander;68162;Cerrito;2020;5417 
68;Santander;68167;Charalá;2020;10128 
68;Santander;68169;Charta;2020;2475 
68;Santander;68176;Chima;2020;2980 
68;Santander;68179;Chipatá;2020;5042 
68;Santander;68190;Cimitarra;2020;50892 
68;Santander;68207;Concepción;2020;4985 
68;Santander;68209;Confines;2020;2692 
68;Santander;68211;Contratación;2020;3265 
68;Santander;68217;Coromoro;2020;7683 
68;Santander;68229;Curití;2020;12104 
68;Santander;68235;El Carmen de Chucurí;2020;21050 
68;Santander;68245;El Guacamayo;2020;1867 
68;Santander;68250;El Peñón;2020;4974 
68;Santander;68255;El Playón;2020;11115 
68;Santander;68264;Encino;2020;2404 
68;Santander;68266;Enciso;2020;3024 
68;Santander;68271;Florián;2020;6259 
68;Santander;68276;Floridablanca;2020;267886 
68;Santander;68296;Galán;2020;2034 
68;Santander;68298;Gambita;2020;5044 
68;Santander;68307;Girón;2020;206084 
68;Santander;68318;Guaca;2020;6174 
68;Santander;68320;Guadalupe;2020;4379 
68;Santander;68322;Guapotá;2020;2084 
68;Santander;68324;Guavatá;2020;3383 
68;Santander;68327;Güepsa;2020;3661 
68;Santander;68344;Hato;2020;2310 
68;Santander;68368;Jesús María;2020;2992 
68;Santander;68370;Jordán;2020;1077 
68;Santander;68377;La Belleza;2020;8594 
68;Santander;68385;Landázuri;2020;15475 
68;Santander;68397;La Paz;2020;4938 
68;Santander;68406;Lebríja;2020;42895 
68;Santander;68418;Los Santos;2020;12772 
68;Santander;68425;Macaravita;2020;2201 
68;Santander;68432;Málaga;2020;18189 
68;Santander;68444;Matanza;2020;5041 
68;Santander;68464;Mogotes;2020;10852 
68;Santander;68468;Molagavita;2020;4936 
68;Santander;68498;Ocamonte;2020;4660 
68;Santander;68500;Oiba;2020;12148 
68;Santander;68502;Onzaga;2020;4791 
68;Santander;68522;Palmar;2020;3565 
68;Santander;68524;Palmas del Socorro;2020;2155 
68;Santander;68533;Páramo;2020;4342 
68;Santander;68547;Piedecuesta;2020;167006 
68;Santander;68549;Pinchote;2020;5635 
68;Santander;68572;Puente Nacional;2020;11539 
68;Santander;68573;Puerto Parra;2020;8133 
68;Santander;68575;Puerto Wilches;2020;31509 
68;Santander;68615;Rionegro;2020;26025 
68;Santander;68655;Sabana de Torres;2020;17772 
68;Santander;68669;San Andrés;2020;7986 
68;Santander;68673;San Benito;2020;4034 
68;Santander;68679;San Gil;2020;46152 
68;Santander;68682;San Joaquín;2020;2293 
68;Santander;68684;San José de Miranda;2020;4128 
68;Santander;68686;San Miguel;2020;2235 
68;Santander;68689;San Vicente de Chucurí;2020;35232 
68;Santander;68705;Santa Bárbara;2020;2052 
68;Santander;68720;Santa Helena del Opón;2020;4238 
68;Santander;68745;Simacota;2020;7297 
68;Santander;68755;Socorro;2020;31231 
68;Santander;68770;Suaita;2020;9943 
68;Santander;68773;Sucre;2020;8020 
68;Santander;68780;Suratá;2020;3125 
68;Santander;68820;Tona;2020;7276 
68;Santander;68855;Valle de San José;2020;4391 
68;Santander;68861;Vélez;2020;18746 
68;Santander;68867;Vetas;2020;2485 
68;Santander;68872;Villanueva;2020;5335 
68;Santander;68895;Zapatoca;2020;8710 
70;Sucre;70001;Sincelejo;2020;294650 
70;Sucre;70110;Buenavista;2020;9884 
70;Sucre;70124;Caimito;2020;12656 
70;Sucre;70204;Coloso;2020;5660 
70;Sucre;70215;Corozal;2020;64497 
70;Sucre;70221;Coveñas;2020;14825 
70;Sucre;70230;Chalán;2020;4431 
70;Sucre;70233;El Roble;2020;11176 
70;Sucre;70235;Galeras;2020;21905 
70;Sucre;70265;Guaranda;2020;18608 
70;Sucre;70400;La Unión;2020;11669 
70;Sucre;70418;Los Palmitos;2020;19194 
70;Sucre;70429;Majagual;2020;34205 
70;Sucre;70473;Morroa;2020;15282 
70;Sucre;70508;Ovejas;2020;20806 
70;Sucre;70523;Palmito;2020;15081 
70;Sucre;70670;Sampués;2020;38631 
70;Sucre;70678;San Benito Abad;2020;26904 
70;Sucre;70702;San Juan de Betulia;2020;12607 
