pais_iso3;classification;category;id_mall;name;lat;lng;rating;address;id_comuna;id_region;desc1;desc2;desc3;symbol;color;size
CHL;Instituciones educativas;;22526;Jardin Infantil Los Cisnes;-39.638336;-73.12833;;;14106;;;;;;blue;8
CHL;Instituciones educativas;;22527;Centro Educacional San Sebastian;-39.64188351;-72.33508057;;;14108;;;;;;blue;8
CHL;Instituciones educativas;;22529;Escuela Especial De Lenguaje Kalem Rahue;-40.574505;-73.15451;;;10301;;;;;;blue;8
CHL;Instituciones educativas;;22530;Jardin Infantil Caracol;-40.584995;-73.09641;;;10301;;;;;;blue;8
CHL;Instituciones educativas;;22531;Escuela Claudio Arrau Leon;-39.63558618;-72.343452;;;14108;;;;;;blue;8
CHL;Instituciones educativas;;22532;Escuela El Bosque;-39.8440521;-73.23582667;;;14101;;;;;;blue;8
CHL;Instituciones educativas;;22533;Colegio Mon Mapu;-43.11739731;-73.64525604;;;10208;;;;;;blue;8
CHL;Instituciones educativas;;22534;Escuela Gracemar;-41.90532709;-73.76480727;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;22535;Escuela Teresa De Los Andes;-42.48178482;-73.7824707;;;10201;;;;;;blue;8
CHL;Instituciones educativas;;22536;Centro Educacional San Sebastian De Ancud;-41.88056183;-73.82978821;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;22537;Colegio Francisca Belen;-39.94653259;-73.14278302;;;14101;;;;;;blue;8
CHL;Instituciones educativas;;22539;Escuela Jose Manuel Balmaceda;-41.77311707;-73.13394928;;;10102;;;;;;blue;8
CHL;Instituciones educativas;;22540;Instituto Italia De Valdivia;-39.83834517;-73.23103663;;;14101;;;;;;blue;8
CHL;Instituciones educativas;;22542;Colegio San Alberto Hurtado;-40.57622528;-73.1312561;;;10301;;;;;;blue;8
CHL;Instituciones educativas;;22543;Liceo Comercial Miramar;-41.47285843;-72.92328644;;;10101;;;;;;blue;8
CHL;Instituciones educativas;;22544;Liceo Cientifico Humanista Benjamin Vicu?a Mackenna;-41.47222519;-72.98394012;;;10101;;;;;;blue;8
CHL;Instituciones educativas;;22545;Instituto Cecal Sur;-42.471973;-73.77825;;;10201;;;;;;blue;8
CHL;Instituciones educativas;;22546;Green College;-41.12797165;-73.05596161;;;10105;;;;;;blue;8
CHL;Instituciones educativas;;22547;Escuela Especial De Lenguaje Pulmahue;-43.11995;-73.61449;;;10208;;;;;;blue;8
CHL;Instituciones educativas;;22548;Escuela Particular Evangelica Monte Sinai;-40.41904068;-73.21722412;;;10307;;;;;;blue;8
CHL;Instituciones educativas;;22549;Centro De Educaci?n Integral De Adultos Nuevo Horizonte;-39.644615;-72.34271;;;14108;;;;;;blue;8
CHL;Instituciones educativas;;22550;Jardin Infantil Blancanieves;-39.852047;-73.23652;;;14101;;;;;;blue;8
CHL;Instituciones educativas;;22551;Liceo Tecnico Profesional Gabriela Mistral;-42.475456;-73.769485;;;10201;;;;;;blue;8
CHL;Instituciones educativas;;22552;Escuela Particular Sagrada Familia;-40.05818835;-72.54943541;;;14202;;;;;;blue;8
CHL;Instituciones educativas;;22553;Instituto T?cnico Forjadores De Alerce;-41.38970184;-72.90661621;;;10101;;;;;;blue;8
CHL;Instituciones educativas;;22554;Escuela Basica San Carlos De Chonchi;-42.62047577;-73.77407837;;;10203;;;;;;blue;8
CHL;Instituciones educativas;;22556;Escuela Particular Colonia Dega?;-42.01435852;-73.69160461;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;22557;Colegio Arrayan;-42.36176664;-73.65024507;;;10205;;;;;;blue;8
CHL;Instituciones educativas;;22558;Escuela Nueva Collilelfu;-39.86672708;-72.81721064;;;14104;;;;;;blue;8
CHL;Instituciones educativas;;22559;Instituto Garden College;-40.299503;-73.075;;;14201;;;;;;blue;8
CHL;Instituciones educativas;;22560;Colegio Colonos De Alerce;-41.3948288;-72.90174103;;;10101;;;;;;blue;8
CHL;Instituciones educativas;;22561;Colegio Estrella De Belen;-41.77576828;-73.13493347;;;10102;;;;;;blue;8
CHL;Instituciones educativas;;22563;Complejo Educacional Los Copihues;-39.48054724;-72.2514568;;;14108;;;;;;blue;8
CHL;Instituciones educativas;;22564;Liceo Tecnico Adolfo Matthei;-40.58908463;-73.1101532;;;10301;;;;;;blue;8
CHL;Instituciones educativas;;22565;Colegio El Pilar;-41.86929321;-73.81025696;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;22566;Escuela Particular Bicentenario;-41.38777542;-72.87656403;;;10101;;;;;;blue;8
CHL;Instituciones educativas;;22567;Jardin Infantil `Zona De Ninos Ii`;-41.45643;-72.931755;;;10101;;;;;;blue;8
CHL;Instituciones educativas;;22571;Centro De Estimulacion Temprana Inka Poyen;-39.85345;-73.22619;;;14101;;;;;;blue;8
CHL;Instituciones educativas;;22573;Escuela Especial Taller Laboral Rie;-40.57796;-73.11939;;;10301;;;;;;blue;8
CHL;Instituciones educativas;;22574;Escuela Especial De Lenguaje Crecer;-41.76907;-73.13218;;;10102;;;;;;blue;8
CHL;Instituciones educativas;;22575;Jardin Infantil Gasparin;-40.33676;-72.94737;;;14204;;;;;;blue;8
CHL;Instituciones educativas;;22576;Escuela De Parvulos Chilhue;-41.8753;-73.8096;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;22577;Jardin Infantil Los Cachorritos;-39.671078;-73.081665;;;14106;;;;;;blue;8
CHL;Instituciones educativas;;22578;Escuela Especial De Lenguaje Abracadabra;-41.388706;-72.91975;;;10101;;;;;;blue;8
CHL;Instituciones educativas;;22579;Escuela Especial De Lenguaje Andorra;-39.53786;-72.96578;;;14106;;;;;;blue;8
CHL;Instituciones educativas;;22580;Escuela Especial De Lenguaje Las Vocales;-39.53721;-72.96038;;;14106;;;;;;blue;8
CHL;Instituciones educativas;;22581;Colegio Raices De Lemuy;-42.60158539;-73.65642548;;;10206;;;;;;blue;8
CHL;Instituciones educativas;;22583;Jardin Infantil Carrusel;-39.536354;-72.975555;;;14106;;;;;;blue;8
CHL;Instituciones educativas;;22584;Escuela Particular Mi Futuro;-39.5001301;-73.00650762;;;14106;;;;;;blue;8
CHL;Instituciones educativas;;22585;Escuela Especial De Lenguaje Hablarte;-41.39866;-72.907776;;;10101;;;;;;blue;8
CHL;Instituciones educativas;;22588;Colegio Cristiano Belen;-39.83518118;-73.21382994;;;14101;;;;;;blue;8
CHL;Instituciones educativas;;22589;Escuela Particular Isla Llahuen;-42.67644501;-72.85295105;;;10401;;;;;;blue;8
CHL;Instituciones educativas;;22591;Jardin Infantil Blanca Nieves;-40.063766;-72.759735;;;14107;;;;;;blue;8
CHL;Instituciones educativas;;22592;Jardin Infantil Peque?a Casa En La Pradera;-40.584618;-73.13451;;;10301;;;;;;blue;8
CHL;Instituciones educativas;;22593;Complejo Educacional Los Girasoles;-42.46331;-73.793564;;;10201;;;;;;blue;8
CHL;Instituciones educativas;;22595;Jardin Infantil Inalun;-42.472758;-73.773359;;;10201;;;;;;blue;8
CHL;Instituciones educativas;;22596;Centro Inclusivo De Parvulos Inalun;-42.47275925;-73.77336121;;;10201;;;;;;blue;8
CHL;Instituciones educativas;;22597;Liceo Tecnico Profesional San Jose;-43.12408066;-73.64894104;;;10208;;;;;;blue;8
CHL;Instituciones educativas;;22599;Escuela Especial De Lenguaje Maria Paz;-41.472687;-72.95468;;;10101;;;;;;blue;8
CHL;Instituciones educativas;;22601;Escuela De Parvulos Duendelin;-39.848587;-73.250565;;;14101;;;;;;blue;8
CHL;Instituciones educativas;;22602;Saint Paul College;-41.25602722;-73.00488281;;;10107;;;;;;blue;8
CHL;Instituciones educativas;;22603;Escuela Especial `Un Mundo Especial`;-40.591106;-73.16862;;;10301;;;;;;blue;8
CHL;Instituciones educativas;;22604;Instituto Aprender;-41.967567;-72.46924;;;10403;;;;;;blue;8
CHL;Instituciones educativas;;22606;Escuela Integrada Juan Pablo Ii;-41.61880112;-73.59404755;;;10108;;;;;;blue;8
CHL;Instituciones educativas;;22608;Colegio El Labrador;-40.56542206;-73.17073822;;;10301;;;;;;blue;8
CHL;Instituciones educativas;;22609;Colegio Chileno Norteamericano;-41.45422745;-72.91144562;;;10101;;;;;;blue;8
CHL;Instituciones educativas;;22610;Escuela Particular Nido De Cisnes;-42.39818192;-73.68167877;;;10205;;;;;;blue;8
CHL;Instituciones educativas;;22611;Colegio Vivaldi;-40.586414;-73.11313;;;10301;;;;;;blue;8
CHL;Instituciones educativas;;22612;Centro Educacional Garyes;-41.86352539;-73.81751251;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;22613;Escuela Particular Crecer;-40.2792745;-73.12029319;;;14201;;;;;;blue;8
CHL;Instituciones educativas;;22614;Escuela Especial De Lenguaje So?ando Y Creando;-39.859806;-72.81656;;;14104;;;;;;blue;8
CHL;Instituciones educativas;;22615;Escuela Particular Omilen Antu;-41.83284378;-73.50421143;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;22616;Colegio Mozart;-41.3939476;-72.89775085;;;10101;;;;;;blue;8
CHL;Instituciones educativas;;22617;Escuela Especial De Lenguaje Relmu Dungun;-41.32541;-72.97849;;;10109;;;;;;blue;8
CHL;Instituciones educativas;;22618;Escuela Diferencial Celipras;-39.863224;-72.80924;;;14104;;;;;;blue;8
CHL;Instituciones educativas;;22620;Escuela Particular Antumapu;-40.48841095;-73.43802643;;;10306;;;;;;blue;8
CHL;Instituciones educativas;;22621;Colegio Calbuco;-41.77225494;-73.13431549;;;10102;;;;;;blue;8
CHL;Instituciones educativas;;22623;Colegio Ayelen;-42.36886597;-73.66270447;;;10205;;;;;;blue;8
CHL;Instituciones educativas;;22624;Colegio De Adultos Bonilla;-41.86162526;-73.81933775;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;22626;Instituto Politecnico;-40.57020187;-73.12086487;;;10301;;;;;;blue;8
CHL;Instituciones educativas;;22627;Hampton College;-39.799702;-73.21424;;;14101;;;;;;blue;8
CHL;Instituciones educativas;;22628;Jardin Infantil Arboliris;-40.57454681;-73.12884521;;;10301;;;;;;blue;8
CHL;Instituciones educativas;;22629;Colegio Los Conquistadores;-39.8532179;-73.25677229;;;14101;;;;;;blue;8
CHL;Instituciones educativas;;22630;Centro Educ. De Int. Y Form. Laboral Rios De;-39.839966;-73.20783;;;14101;;;;;;blue;8
CHL;Instituciones educativas;;22631;Immanuel International School;-39.85247077;-73.21233723;;;14101;;;;;;blue;8
CHL;Instituciones educativas;;22633;Liceo Tec. Prof. De Adultos Coresol De Valdiv;-39.846615;-73.19952;;;14101;;;;;;blue;8
CHL;Instituciones educativas;;22634;Instituto Principe De Asturias;-39.82907331;-73.24362837;;;14101;;;;;;blue;8
CHL;Instituciones educativas;;22635;New School;-41.38957909;-72.88182282;;;10101;;;;;;blue;8
CHL;Instituciones educativas;;22637;C.E.I.A. Arturo Prat;-40.91487502;-73.16385651;;;10303;;;;;;blue;8
CHL;Instituciones educativas;;22638;Liceo Tecnico Profesional De Adultos Coresol De Puerto Montt;-41.481625;-73.00909;;;10101;;;;;;blue;8
CHL;Instituciones educativas;;22639;Escuela Hospitalaria Valdivia;-39.83035161;-73.23985499;;;14101;;;;;;blue;8
CHL;Instituciones educativas;;22640;Jardin Infantil Los Carrera;-41.47963333;-72.98344421;;;10101;;;;;;blue;8
CHL;Instituciones educativas;;22641;Colegio Sagrada Familia;-41.96387863;-72.47023773;;;10403;;;;;;blue;8
CHL;Instituciones educativas;;22643;Escuela Especial Andres Bello;-41.462112;-72.943985;;;10101;;;;;;blue;8
CHL;Instituciones educativas;;22644;Escuela Hospitalaria Hospital Base De Osorno;-40.58778073;-73.12728682;;;10301;;;;;;blue;8
CHL;Instituciones educativas;;22646;Royal School;-40.58372116;-73.17707825;;;10301;;;;;;blue;8
CHL;Instituciones educativas;;22647;Escuela Especial De Lenguaje Girasoles;-41.246246;-73.010056;;;10107;;;;;;blue;8
CHL;Instituciones educativas;;22648;Escuela Especial De Lenguaje Los Cisnes;-41.25464;-73.00266;;;10107;;;;;;blue;8
CHL;Instituciones educativas;;22649;Escuela De Parvulos Lamistral;-41.75984955;-73.14330292;;;10102;;;;;;blue;8
CHL;Instituciones educativas;;22650;Escuela Profesora Eliana Trivi?o Marquez;-42.56954575;-73.4178772;;;10210;;;;;;blue;8
CHL;Instituciones educativas;;22652;Escuela Especial De Lenguaje Lawal;-41.404636;-72.91369;;;10101;;;;;;blue;8
CHL;Instituciones educativas;;22654;Escuela Especial De Lenguaje Del Saber;-41.396606;-73.46282;;;10106;;;;;;blue;8
CHL;Instituciones educativas;;22655;Liceo Carelmapu;-41.73340225;-73.69174957;;;10108;;;;;;blue;8
CHL;Instituciones educativas;;22656;Colegio Llacolen;-43.12537766;-73.51289368;;;10208;;;;;;blue;8
CHL;Instituciones educativas;;22657;Colegio Particular Goleta Ancud;-41.8785553;-73.80886078;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;22658;Centro Educacional Emanuel;-43.12038422;-73.64058685;;;10208;;;;;;blue;8
CHL;Instituciones educativas;;22660;Centro De Estudios La Araucana;-41.472584;-72.948;;;10101;;;;;;blue;8
CHL;Instituciones educativas;;22661;Escuela Especial De Lenguaje Dialecta;-41.477303;-72.969406;;;10101;;;;;;blue;8
CHL;Instituciones educativas;;22663;Colegio Monte Verde;-42.45877457;-73.80146027;;;10201;;;;;;blue;8
CHL;Instituciones educativas;;22664;Liceo Politecnico Mirasol;-41.47773361;-72.983284;;;10101;;;;;;blue;8
CHL;Instituciones educativas;;22665;Escuela Especial De Lenguaje Bosquemar;-41.86236;-73.82125;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;22666;Escuela Especial De Lenguaje Juan Bautista Ii;-41.46893;-72.92824;;;10101;;;;;;blue;8
CHL;Instituciones educativas;;22668;Centro Educacional Amador Cardenas Paredes;-42.47157288;-73.48970032;;;10210;;;;;;blue;8
CHL;Instituciones educativas;;22671;Colegio Francisco Hernandez Ortiz;-41.68711472;-73.0819397;;;10102;;;;;;blue;8
CHL;Instituciones educativas;;22672;Colegio Altas Cumbres;-41.3439827;-72.94736481;;;10109;;;;;;blue;8
CHL;Instituciones educativas;;22674;Liceo Polivalente De Queilen;-42.88951874;-73.47244263;;;10207;;;;;;blue;8
CHL;Instituciones educativas;;22675;Escuela Hospitalaria Hospital Base De Puerto Montt;-41.49601;-72.92625;;;10101;;;;;;blue;8
CHL;Instituciones educativas;;22676;Escuela Especial De Lenguaje El Tesoro Del Saber;-40.918495;-73.16336;;;10303;;;;;;blue;8
CHL;Instituciones educativas;;22677;Escuela Especial Y Taller Laboral Raices;-40.575287;-73.124466;;;10301;;;;;;blue;8
CHL;Instituciones educativas;;22679;Escuela Especial De Lenguaje Tecnologica;-41.320957;-72.981804;;;10109;;;;;;blue;8
CHL;Instituciones educativas;;22680;Escuela Especial De Lenguaje Acuarela De Palabras;-41.50504;-72.92558;;;10101;;;;;;blue;8
CHL;Instituciones educativas;;22682;Escuela Especial De Lenguaje Aliwen;-41.320354;-72.98269;;;10109;;;;;;blue;8
CHL;Instituciones educativas;;22685;Escuela Particular San Benito;-40.4180603;-73.0262146;;;10307;;;;;;blue;8
CHL;Instituciones educativas;;22686;Escuela Basica Las Camelias;-41.47501755;-72.97885132;;;10101;;;;;;blue;8
CHL;Instituciones educativas;;22687;Escuela Especial De Lenguaje Sembrando Palabras;-40.927525;-73.16273;;;10303;;;;;;blue;8
CHL;Instituciones educativas;;22688;Colegio Bosques De Alerce;-41.38982773;-72.88353729;;;10101;;;;;;blue;8
CHL;Instituciones educativas;;22690;Colegio Aytue;-41.8518486;-73.70565033;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;22691;Liceo Francisco Hernandez Ortiz-Pizarro;-41.76181412;-73.15626526;;;10102;;;;;;blue;8
CHL;Instituciones educativas;;22692;Patagonia College;-41.45521927;-72.90018463;;;10101;;;;;;blue;8
CHL;Instituciones educativas;;22693;Escuela Hospitalaria Hospital De Ancud;-41.865513;-73.82462;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;22694;Escuela Especial De Lenguaje Barquito A Vapor;-41.487324;-72.97025;;;10101;;;;;;blue;8
CHL;Instituciones educativas;;22697;Centro Educacional San Gabriel;-42.47349167;-73.77404785;;;10201;;;;;;blue;8
CHL;Instituciones educativas;;22700;Escuela Especial De Lenguaje Fantasia;-40.576588;-73.166611;;;10301;;;;;;blue;8
CHL;Instituciones educativas;;22702;Instituto Tecnico Alerce Cordillera;-41.41350174;-72.9076004;;;10101;;;;;;blue;8
CHL;Instituciones educativas;;22707;Colegio Gilgal;-40.58810806;-73.14216614;;;10301;;;;;;blue;8
CHL;Instituciones educativas;;22708;Colegio Lirayen;-40.592123;-73.145401;;;10301;;;;;;blue;8
CHL;Instituciones educativas;;22709;Escuela Especial De Lenguaje Palabritas De Tatan;-41.447041;-72.923476;;;10101;;;;;;blue;8
CHL;Instituciones educativas;;22710;Escuela Especial De Lenguaje Sol De Ideas;-41.461495;-72.960506;;;10101;;;;;;blue;8
CHL;Instituciones educativas;;22738;Colegio San Lucas De Valdivia;-39.836803;-73.25563;;;14101;;;;;;blue;8
CHL;Instituciones educativas;;22739;Centro Educacional Infantil Meliantu;-39.830463;-73.21934;;;14101;;;;;;blue;8
CHL;Instituciones educativas;;22741;Escuela Especial De Lenguaje Raimapu;-39.489574;-72.2507;;;14108;;;;;;blue;8
CHL;Instituciones educativas;;22742;Escuela Especial De Lenguaje Abracadabra;-40.157925;-72.879;;;14107;;;;;;blue;8
CHL;Instituciones educativas;;22743;Garden College;-40.288303;-73.11965;;;14201;;;;;;blue;8
CHL;Instituciones educativas;;22744;Escuela De Lenguaje Amankay;-39.816463;-73.21923;;;14101;;;;;;blue;8
CHL;Instituciones educativas;;22745;Jardin Infantil Trencito De Los Sue?os;-39.840385;-73.20205;;;14101;;;;;;blue;8
CHL;Instituciones educativas;;22746;Centro Educacion Adultos Wiclef;-40.297333;-73.11902;;;14201;;;;;;blue;8
CHL;Instituciones educativas;;22747;Centro Educativo Sagrado Corazon De Jesus;-39.50916;-73.00585;;;14106;;;;;;blue;8
CHL;Instituciones educativas;;22749;Escuela Particular Country School;-39.99615425;-72.85777893;;;14107;;;;;;blue;8
CHL;Instituciones educativas;;22750;Liceo People Help People;-39.63950719;-72.32611885;;;14108;;;;;;blue;8
CHL;Instituciones educativas;;22752;Liceo Politec.Werner Grob Stolzenbach;-40.31053715;-73.00235831;;;14201;;;;;;blue;8
CHL;Instituciones educativas;;22753;Escuela Particular Adonai;-40.07727975;-72.79578017;;;14107;;;;;;blue;8
CHL;Instituciones educativas;;22754;Ctro. Educ.Estim. Integral Huelemu;-40.131157;-72.38579;;;14202;;;;;;blue;8
CHL;Instituciones educativas;;22755;Liceo Tco. Prof. De Rio Bueno;-40.34147083;-72.94367973;;;14204;;;;;;blue;8
CHL;Instituciones educativas;;22756;Colegio Austral Lanco;-39.45328611;-72.78231253;;;14103;;;;;;blue;8
CHL;Instituciones educativas;;22757;Centro De Capac.Lab. Alerce Andino;-39.538803;-72.97057;;;14106;;;;;;blue;8
CHL;Instituciones educativas;;22758;Complejo Educacional Ignao;-40.33412913;-72.55656213;;;14203;;;;;;blue;8
CHL;Instituciones educativas;;22759;Master College;-39.8038387;-73.21868831;;;14101;;;;;;blue;8
CHL;Instituciones educativas;;22760;Escuela Especial De Lenguaje Words Wise;-39.82622;-73.222374;;;14101;;;;;;blue;8
CHL;Instituciones educativas;;22761;Big House Jardin Infantil;-40.086308;-72.7951;;;14107;;;;;;blue;8
CHL;Instituciones educativas;;22762;Colegio Especial Celipras;-40.06965;-72.87223;;;14107;;;;;;blue;8
CHL;Instituciones educativas;;22763;Green House Jardin Infantil;-39.83525;-73.22175;;;14101;;;;;;blue;8
CHL;Instituciones educativas;;22766;C.E.I.O.D. E Intervencion N.E.E.;-39.84428;-73.22112;;;14101;;;;;;blue;8
CHL;Instituciones educativas;;24200;Esc.Part. Almirante Enrique Simpson;-45.58522178;-72.0395729;;;11101;;;;;;blue;8
CHL;Instituciones educativas;;24201;Liceo Austral Lord Cochrane;-44.72651054;-72.67681922;;;11301;;;;;;blue;8
CHL;Instituciones educativas;;24203;Liceo Raul Broussain Campino;-45.40810157;-72.69802031;;;11201;;;;;;blue;8
CHL;Instituciones educativas;;24204;Liceo Arturo Prat Chacon;-45.58886463;-72.64588304;;;11202;;;;;;blue;8
CHL;Instituciones educativas;;24205;Jardin Infantil Adventista De Coyhaique;-45.57753;-72.06494;;;11101;;;;;;blue;8
CHL;Instituciones educativas;;24206;Centro Integral De Educaci?n Alborada;-45.57778853;-72.05286379;;;11101;;;;;;blue;8
CHL;Instituciones educativas;;24207;Liceo San Jose U.R.;-45.40502124;-72.6968964;;;11201;;;;;;blue;8
CHL;Instituciones educativas;;24209;Colegio Sagrada Familia;-45.4072818;-72.70066565;;;11201;;;;;;blue;8
CHL;Instituciones educativas;;24210;Esc. Part.Madre De La Divina Providencia;-45.41385118;-73.1657275;;;11202;;;;;;blue;8
CHL;Instituciones educativas;;24212;Colegio Alianza Austral De Coyhaique;-45.57210982;-72.07773128;;;11101;;;;;;blue;8
CHL;Instituciones educativas;;24213;Colegio Santa Teresa De Los Andes;-45.39643784;-72.66899055;;;11201;;;;;;blue;8
CHL;Instituciones educativas;;24214;Escuela Altamira De Coyhaique;-45.57202059;-72.06185823;;;11101;;;;;;blue;8
CHL;Instituciones educativas;;24215;Centro De Educacion Integrada De Adultos;-45.57347;-72.07032;;;11101;;;;;;blue;8
CHL;Instituciones educativas;;24216;Escuela Basica De Chile Chico;-46.54609334;-71.72392418;;;11401;;;;;;blue;8
CHL;Instituciones educativas;;24218;Esc.Nuestra Sra De La Divina Providencia;-44.66866727;-72.83654583;;;11202;;;;;;blue;8
CHL;Instituciones educativas;;24220;Escuela Anexa Independencia;-45.5712;-72.04952;;;11101;;;;;;blue;8
CHL;Instituciones educativas;;24221;Colegio Eluhuen;-45.57353978;-72.05610657;;;11101;;;;;;blue;8
